name,rank,count
CRABTREE,1244,25929
MCNAMARA,1245,25896
AVALOS,1246,25875
VU,1247,25828
HERRON,1248,25776
BROUSSARD,1249,25735
ABRAHAM,1250,25729
GARLAND,1251,25725
CORBETT,1252,25722
CORBIN,1253,25696
STINSON,1254,25694
CHIN,1255,25673
BURT,1256,25649
HUTCHINS,1257,25633
WOODRUFF,1258,25626
LAU,1259,25624
BRANDON,1260,25600
SINGER,1261,25599
HATCH,1262,25564
ROSSI,1263,25512
SHAFER,1264,25498
OTT,1265,25492
GOSS,1266,25464
GREGG,1267,25457
DEWITT,1268,25448
TANG,1269,25446
POLK,1270,25438
WORLEY,1271,25407
COVINGTON,1272,25403
SALDANA,1273,25386
HELLER,1274,25371
EMERY,1275,25338
SWARTZ,1276,25307
CHO,1277,25305
MCCRAY,1278,25300
ELMORE,1279,25280
ROSENBERG,1280,25271
SIMONS,1281,25266
CLEMONS,1282,25265
BEATTY,1283,25245
HARDEN,1284,25241
HERBERT,1285,25224
BLAND,1286,25219
RUCKER,1287,25160
MANLEY,1288,25159
ZIEGLER,1289,25138
GRADY,1290,25121
LOTT,1291,25118
ROUSE,1292,25022
GLEASON,1293,25007
MCCLELLAN,1294,24986
ABRAMS,1295,24961
VO,1296,24956
ALBRIGHT,1297,24942
MEIER,1298,24886
DUNBAR,1299,24871
ACKERMAN,1300,24862
PADGETT,1301,24854
MAYES,1302,24853
TIPTON,1303,24767
COFFMAN,1304,24733
PERALTA,1305,24713
SHAPIRO,1306,24712
ROE,1307,24699
WESTON,1308,24679
PLUMMER,1309,24665
HELTON,1310,24624
STERN,1311,24618
FRASER,1312,24616
STOVER,1313,24613
FISH,1314,24612
SCHUMACHER,1315,24573
BACA,1316,24572
CURRAN,1317,24559
VINSON,1318,24557
VERA,1319,24553
CLIFTON,1320,24523
ERVIN,1321,24511
ELDRIDGE,1322,24510
LOWRY,1323,24506
CHILDRESS,1324,24485
BECERRA,1325,24468
GORE,1326,24449
SEYMOUR,1327,24427
CHU,1328,24381
FIELD,1329,24374
AKERS,1330,24353
CARRASCO,1331,24343
BINGHAM,1332,24327
STERLING,1333,24314
GREENWOOD,1334,24301
LESLIE,1335,24266
GROVES,1336,24260
MANUEL,1337,24227
SWAIN,1338,24220
EDMONDS,1339,24210
MUNIZ,1340,24203
THOMSON,1341,24174
CROUCH,1342,24146
WALDEN,1343,24122
SMART,1344,24114
TOMLINSON,1345,24110
ALFARO,1346,24108
QUICK,1347,24095
GOLDMAN,1348,24086
MCELROY,1349,24064
YARBROUGH,1350,24063
FUNK,1351,24032
HONG,1352,24017
PORTILLO,1353,24008
LUND,1354,24001
NGO,1355,23980
ELKINS,1356,23953
STROUD,1357,23946
MEREDITH,1358,23937
BATTLE,1359,23934
MCCAULEY,1360,23926
ZAPATA,1361,23900
BLOOM,1362,23879
GEE,1363,23826
GIVENS,1364,23823
CARDONA,1365,23806
SCHAFER,1366,23804
ROBISON,1367,23785
GUNTER,1368,23775
GRIGGS,1369,23756
TOVAR,1370,23743
TEAGUE,1371,23731
SWIFT,1372,23685
BOWDEN,1373,23677
SCHULZ,1374,23676
BLANTON,1375,23665
BUCKNER,1376,23645
WHALEN,1377,23642
PRITCHARD,1378,23606
PIERRE,1379,23575
KANG,1380,23565
METCALF,1381,23540
BUTTS,1381,23540
KURTZ,1383,23488
SANDERSON,1384,23469
TOMPKINS,1385,23468
INMAN,1386,23460
CROWDER,1387,23409
DICKEY,1388,23401
HUTCHISON,1389,23391
CONKLIN,1390,23371
HOSKINS,1391,23358
HOLBROOK,1392,23317
HORNER,1393,23308
NEELY,1393,23308
TATUM,1395,23300
HOLLINGSWORTH,1396,23294
DRAPER,1397,23242
CLEMENT,1398,23233
LORD,1399,23221
REECE,1400,23216
FELDMAN,1401,23195
KAY,1402,23189
HAGEN,1403,23175
CREWS,1404,23167
BOWLES,1405,23157
POST,1406,23155
JEWELL,1407,23143
DALEY,1408,23132
CORDERO,1409,23127
MCKINLEY,1410,23124
VELASCO,1411,23114
MASTERS,1412,23106
DRISCOLL,1413,23063
BURRELL,1414,23048
VALLE,1415,23039
CROW,1416,23031
DEVINE,1417,23016
LARKIN,1418,23004
CHAPPELL,1419,23001
POLLOCK,1420,22994
LY,1421,22990
KIMBALL,1421,22990
SCHMITZ,1423,22984
LU,1424,22977
RUBIN,1425,22969
SELF,1426,22954
BARRIOS,1427,22941
PEREIRA,1428,22921
PHIPPS,1429,22919
MCMANUS,1430,22903
NANCE,1431,22900
STEINER,1432,22874
POE,1433,22865
CROCKETT,1434,22850
JEFFRIES,1435,22839
AMOS,1436,22817
NIX,1437,22814
NEWSOME,1438,22803
DOOLEY,1439,22798
PAYTON,1440,22773
ROSEN,1441,22763
SWENSON,1442,22762
CONNELLY,1443,22747
TOLBERT,1444,22720
SEGURA,1445,22689
ESPOSITO,1446,22651
COKER,1447,22636
BIGGS,1448,22634
HINKLE,1449,22581
THURMAN,1450,22564
DREW,1451,22555
IVEY,1452,22552
BULLARD,1453,22539
BAEZ,1454,22512
NEFF,1455,22509
MAHER,1456,22503
STRATTON,1457,22498
EGAN,1458,22491
DUBOIS,1459,22455
GALLARDO,1460,22435
BLUE,1461,22422
RAINEY,1462,22397
YEAGER,1463,22374
SAUCEDO,1464,22357
FERREIRA,1465,22320
SPRAGUE,1466,22283
LACY,1467,22250
HURTADO,1468,22247
HEARD,1469,22211
CONNELL,1470,22183
STAHL,1471,22163
ALDRIDGE,1472,22160
AMAYA,1473,22149
FORREST,1474,22124
ERWIN,1475,22120
GUNN,1475,22120
SWAN,1477,22082
BUTCHER,1478,22077
ROSADO,1479,22066
GODWIN,1480,22062
HAND,1481,22034
GABRIEL,1482,22013
OTTO,1483,22001
WHALEY,1484,22000
LUDWIG,1485,21994
CLIFFORD,1486,21974
GROVE,1487,21969
BEAVER,1488,21963
SILVER,1489,21956
DANG,1490,21953
HAMMER,1491,21947
DICK,1492,21933
BOSWELL,1493,21927
MEAD,1494,21919
COLVIN,1495,21908
OLEARY,1496,21904
MILLIGAN,1497,21887
GOINS,1498,21872
AMES,1499,21855
DODGE,1500,21833
KAUR,1501,21825
ESCOBEDO,1502,21790
ARREDONDO,1503,21785
GEIGER,1503,21785
WINKLER,1505,21783
DUNHAM,1506,21772
TEMPLE,1507,21771
BABCOCK,1508,21769
BILLINGS,1509,21764
GRIMM,1510,21757
LILLY,1511,21742
WESLEY,1512,21734
MCGHEE,1513,21727
SIEGEL,1514,21725
PAINTER,1514,21725
BOWER,1516,21705
PURCELL,1517,21696
BLOCK,1518,21686
AGUILERA,1519,21685
NORWOOD,1520,21678
SHERIDAN,1521,21668
CARTWRIGHT,1522,21654
COATES,1523,21652
DAVISON,1524,21627
REGAN,1525,21624
RAMEY,1526,21618
KOENIG,1527,21606
KRAFT,1528,21579
BUNCH,1529,21574
ENGEL,1530,21567
TAN,1530,21567
WINN,1532,21566
STEWARD,1533,21558
LINK,1534,21553
VICKERS,1535,21544
BRAGG,1536,21540
PIPER,1537,21526
HUGGINS,1538,21499
MICHEL,1539,21487
HEALY,1540,21407
JACOB,1541,21354
MCDONOUGH,1542,21340
WOLFF,1543,21321
COLBERT,1544,21306
ZEPEDA,1545,21305
HOANG,1546,21269
DUGAN,1547,21267
MEADE,1548,21264
KILGORE,1548,21264
GUILLEN,1550,21257
DO,1551,21230
HINOJOSA,1552,21228
GOODE,1553,21226
ARRINGTON,1554,21216
GARY,1555,21213
SNELL,1556,21192
WILLARD,1557,21183
RENTERIA,1558,21159
CHACON,1559,21153
GALLO,1560,21149
HANKINS,1561,21138
MONTANO,1562,21110
BROWNE,1563,21109
PEACOCK,1564,21106
OHARA,1565,21068
CORNELL,1566,21060
SHERWOOD,1567,20998
CASTELLANOS,1568,20985
THORPE,1569,20960
STILES,1570,20957
SADLER,1571,20939
LATHAM,1572,20935
REDMOND,1573,20919
GREENBERG,1574,20908
COTE,1575,20894
WADDELL,1576,20885
DUKES,1577,20870
DIAMOND,1578,20860
BUI,1579,20852
MADRID,1580,20834
ALONSO,1581,20802
SHEETS,1582,20786
IRVIN,1583,20776
HURT,1584,20753
FERRIS,1585,20743
SEWELL,1586,20736
CARLTON,1587,20727
ARAGON,1588,20723
BLACKMON,1589,20711
HADLEY,1590,20710
HOYT,1591,20707
MCGRAW,1592,20704
PAGAN,1593,20702
LAND,1594,20687
TIDWELL,1595,20681
LOVELL,1596,20628
MINER,1597,20627
DOSS,1598,20623
DAHL,1599,20616
DELATORRE,1600,20614
STANFORD,1601,20610
KAUFFMAN,1602,20576
VELA,1603,20569
GAGNON,1604,20567
WINSTON,1605,20537
GOMES,1606,20532
THACKER,1607,20531
CORONADO,1608,20503
ASH,1609,20500
JARRETT,1610,20449
HAGER,1611,20422
SAMUELS,1611,20422
METZGER,1613,20386
RAINES,1614,20373
SPIVEY,1615,20349
MAURER,1616,20333
HAN,1617,20318
VOSS,1618,20291
HENLEY,1619,20276
CABALLERO,1620,20270
CARUSO,1621,20257
COULTER,1622,20252
NORTH,1623,20238
FINN,1624,20218
CAHILL,1625,20181
LANIER,1625,20181
SOUZA,1627,20168
MCWILLIAMS,1628,20135
DEAL,1629,20128
URBAN,1630,20117
SCHAFFER,1630,20117
HOUSER,1632,20078
CUMMINS,1633,20072
ROMO,1634,20066
CROCKER,1635,20047
BASSETT,1636,20032
KRUSE,1637,20019
BOLDEN,1638,20015
YBARRA,1639,20013
METZ,1640,20010
ROOT,1641,20001
MCMULLEN,1642,19998
HAGAN,1643,19973
CRUMP,1643,19973
GUIDRY,1645,19967
BRANTLEY,1646,19953
KEARNEY,1647,19938
BEAL,1648,19922
TOTH,1649,19918
JORGENSEN,1650,19906
TIMMONS,1651,19900
MILTON,1652,19899
TRIPP,1653,19886
HURD,1654,19856
SAPP,1655,19847
WHITMAN,1656,19827
MESSER,1657,19819
BURGOS,1658,19816
MAJOR,1659,19791
WESTBROOK,1660,19781
CASTLE,1661,19768
SERNA,1662,19751
CARLISLE,1663,19718
VARELA,1664,19672
CULLEN,1665,19665
WILHELM,1666,19664
BERGERON,1667,19655
BURGER,1668,19654
POSEY,1669,19648
BARNHART,1670,19642
HACKETT,1671,19637
MADRIGAL,1672,19632
EUBANKS,1673,19616
SIZEMORE,1674,19607
HILLIARD,1675,19564
HARGROVE,1676,19555
BOUCHER,1677,19554
THOMASON,1678,19549
MELVIN,1679,19523
ROPER,1680,19520
BARNARD,1681,19517
FONSECA,1682,19513
PEDERSEN,1683,19510
QUIROZ,1684,19507
WASHBURN,1685,19505
HOLLIDAY,1686,19488
YEE,1687,19483
RUDOLPH,1688,19462
BERMUDEZ,1689,19451
COYLE,1690,19424
GIL,1691,19403
PINA,1692,19399
GOODRICH,1692,19399
ELIAS,1694,19394
LOCKWOOD,1695,19386
CABRAL,1696,19384
CARRANZA,1697,19375
DUVALL,1698,19369
CORNELIUS,1699,19342
MCCOLLUM,1700,19341
STREET,1701,19322
MCNEAL,1702,19321
CONNORS,1703,19320
ANGEL,1704,19316
PAULSON,1705,19299
HINSON,1706,19293
KEENAN,1707,19275
SHELDON,1708,19246
FARR,1709,19242
EDDY,1710,19230
SAMUEL,1711,19225
RING,1712,19222
LEDBETTER,1712,19222
BETTS,1714,19209
FONTENOT,1715,19203
GIFFORD,1716,19171
HANNAH,1717,19164
HANLEY,1718,19160
PERSON,1719,19129
FOUNTAIN,1720,19094
LEVIN,1721,19070
STUBBS,1722,19068
HIGHTOWER,1723,19054
MURDOCK,1724,19041
KOEHLER,1725,19037
MA,1726,19030
ENGLE,1727,19022
SMILEY,1728,19014
CARMICHAEL,1729,19011
SHEFFIELD,1730,18983
LANGSTON,1731,18979
MCCRACKEN,1732,18975
YOST,1733,18959
TROTTER,1734,18946
STORY,1735,18935
STARKS,1736,18911
LUJAN,1737,18892
BLOUNT,1738,18882
CODY,1739,18853
RUSHING,1739,18853
BENOIT,1741,18842
HERNDON,1742,18838
JACOBSEN,1743,18831
NIETO,1744,18817
WISEMAN,1745,18813
LAYTON,1746,18781
EPPS,1747,18780
SHIPLEY,1748,18770
LEYVA,1749,18769
REEDER,1750,18768
BRAND,1751,18750
ROLAND,1752,18742
FITCH,1753,18740
RICO,1754,18735
NAPIER,1755,18726
CRONIN,1756,18710
MCQUEEN,1757,18701
PAREDES,1758,18689
TRENT,1759,18679
CHRISTIANSEN,1760,18676
SPANGLER,1761,18653
PETTIT,1761,18653
LANGFORD,1763,18650
BENAVIDES,1764,18617
PENN,1765,18601
PAIGE,1766,18600
WEIR,1767,18588
DIETZ,1768,18568
PRATER,1769,18565
BREWSTER,1770,18554
LOUIS,1771,18552
DIEHL,1772,18538
PACK,1772,18538
SPAULDING,1774,18527
ERNST,1775,18521
AVILES,1775,18521
NOWAK,1777,18515
OLVERA,1778,18512
ROCK,1779,18510
MANSFIELD,1780,18498
AQUINO,1781,18472
OGDEN,1782,18461
STACY,1782,18461
RIZZO,1784,18445
SYLVESTER,1784,18445
GILLIS,1786,18438
SANDS,1787,18430
MACHADO,1788,18429
LOVETT,1789,18421
DUONG,1790,18404
HYATT,1791,18396
LANDIS,1792,18388
PLATT,1793,18376
BUSTAMANTE,1794,18363
HEDRICK,1795,18359
PRITCHETT,1796,18350
GASTON,1797,18348
DOBSON,1798,18342
CAUDILL,1799,18336
TACKETT,1800,18332
BATEMAN,1801,18313
LANDERS,1802,18308
CARMONA,1803,18289
GIPSON,1803,18289
URIBE,1805,18283
MCNEILL,1806,18272
LEDFORD,1807,18264
MIMS,1808,18248
ABEL,1809,18243
GOLD,1810,18237
SMALLWOOD,1811,18227
THORNE,1812,18222
MCHUGH,1813,18206
DICKENS,1814,18181
LEUNG,1815,18140
TOBIN,1816,18135
KOWALSKI,1817,18134
MEDEIROS,1818,18121
COPE,1819,18110
QUEZADA,1820,18107
KRAUS,1820,18107
OVERTON,1822,18094
MONTALVO,1823,18085
STALEY,1824,18081
WOODY,1825,18069
HATHAWAY,1826,18041
OSORIO,1827,18037
LAIRD,1828,18031
DOBBS,1829,18021
CAPPS,1830,18013
PUTNAM,1831,17990
LAY,1832,17979
FRANCISCO,1833,17976
BERNSTEIN,1834,17969
ADAIR,1834,17969
HUTTON,1836,17961
BURKETT,1837,17959
RHOADES,1838,17952
YANEZ,1839,17950
RICHEY,1839,17950
BLEDSOE,1841,17934
MCCAIN,1842,17933
BEYER,1843,17910
CATES,1844,17907
ROCHE,1845,17905
SPICER,1846,17901
QUEEN,1847,17881
DOTY,1848,17874
DARLING,1849,17855
DARBY,1850,17854
SUMNER,1851,17837
KINCAID,1852,17833
HAY,1853,17824
GROSSMAN,1854,17811
LACEY,1854,17811
WILKES,1856,17797
HUMPHRIES,1857,17785
PAZ,1858,17776
DARNELL,1859,17775
KEYS,1860,17763
KYLE,1861,17750
LACKEY,1862,17749
VOGT,1863,17739
LOCKLEAR,1864,17730
KISER,1865,17693
PRESLEY,1866,17687
BRYSON,1867,17680
BERGMAN,1868,17671
PEOPLES,1869,17664
FAIR,1870,17658
MCCLENDON,1871,17614
CORLEY,1872,17609
PRADO,1873,17586
CHRISTIE,1874,17582
DELONG,1875,17575
SKAGGS,1876,17569
DILL,1877,17562
SHEARER,1878,17545
JUDD,1879,17532
STAPLETON,1880,17529
FLAHERTY,1881,17513
CASILLAS,1882,17498
PINTO,1883,17488
YOUNGBLOOD,1884,17485
HAYWOOD,1884,17485
TONEY,1886,17481
RICKS,1887,17474
GRANADOS,1888,17463
CRUM,1889,17452
TRIPLETT,1890,17422
SORIANO,1891,17418
WAITE,1892,17415
HOFF,1893,17408
ANAYA,1894,17405
CRENSHAW,1895,17402
JUNG,1896,17395
CANALES,1897,17381
CAGLE,1898,17380
DENNY,1899,17366
MARCUS,1900,17360
BERMAN,1901,17346
MUNSON,1902,17345
OCAMPO,1903,17334
BAUMAN,1904,17328
CORCORAN,1905,17321
KEEN,1906,17320
ZIMMER,1907,17315
FRIEND,1908,17312
ORNELAS,1909,17278
VARNER,1910,17274
PELLETIER,1911,17267
VERNON,1911,17267
BLUM,1913,17262
ALBRECHT,1914,17256
CULVER,1915,17231
SCHUSTER,1916,17221
CUELLAR,1917,17217
MCCORD,1918,17216
SHULTZ,1919,17204
MCRAE,1920,17203
MORELAND,1921,17173
CALVERT,1922,17169
WILLIAM,1923,17164
WHITTINGTON,1924,17163
ECKERT,1925,17161
KEENE,1925,17161
MOHR,1927,17153
HANKS,1928,17141
KIMBLE,1929,17138
CAVANAUGH,1930,17137
CROWELL,1931,17136
RUSS,1931,17136
FELICIANO,1933,17112
CRAIN,1934,17110
BUSCH,1935,17089
MCCORMACK,1936,17074
DRUMMOND,1937,17032
OMALLEY,1938,17027
ALDRICH,1939,17017
LUKE,1940,17016
GRECO,1941,17013
MOTT,1941,17013
OAKES,1943,17008
MALLORY,1944,16987
MCLAIN,1945,16978
BURROWS,1946,16972
OTERO,1947,16956
ALLRED,1948,16951
EASON,1949,16923
FINNEY,1950,16919
WELLER,1951,16916
WALDRON,1952,16908
CHAMPION,1953,16900
JEFFERS,1954,16895
COON,1955,16890
ROSENTHAL,1956,16881
HUDDLESTON,1957,16872
SOLANO,1958,16869
HIRSCH,1959,16864
AKINS,1960,16860
OLIVARES,1961,16857
SONG,1962,16856
SNEED,1963,16855
BENEDICT,1964,16846
BAIN,1965,16845
OKEEFE,1966,16829
HIDALGO,1967,16824
MATOS,1968,16819
STALLINGS,1968,16819
PARIS,1970,16813
GAMEZ,1971,16812
KENNY,1972,16811
QUIGLEY,1973,16810
MARRERO,1974,16783
FAGAN,1975,16779
DUTTON,1976,16774
PAPPAS,1977,16754
ATWOOD,1977,16754
MCGOVERN,1979,16739
BAGLEY,1979,16739
READ,1981,16736
LUNSFORD,1981,16736
MOSELEY,1981,16736
OAKLEY,1984,16733
ASHBY,1985,16723
GRANGER,1986,16721
SHAVER,1987,16716
HOPE,1988,16710
COE,1989,16706
BURROUGHS,1990,16702
HELM,1991,16700
NEUMANN,1992,16697
AMBROSE,1992,16697
MICHAELS,1994,16696
PRESCOTT,1995,16686
LIGHT,1996,16671
DUMAS,1997,16660
FLOOD,1998,16652
STRINGER,1999,16634
CURRIE,2000,16627
COMER,2001,16619
FONG,2002,16614
WHITLOCK,2003,16603
LEMUS,2004,16583
HAWLEY,2005,16578
ULRICH,2006,16575
STAPLES,2007,16572
BOYKIN,2008,16565
KNUTSON,2009,16560
GROVER,2010,16551
HOBSON,2011,16517
CORMIER,2012,16513
DORAN,2013,16509
THAYER,2014,16496
WOODSON,2014,16496
WHITT,2016,16488
HOOKER,2017,16479
KOHLER,2018,16477
VANDYKE,2019,16474
ADDISON,2019,16474
SCHRADER,2021,16464
HASKINS,2022,16457
WHITTAKER,2023,16441
MADSEN,2024,16425
GAUTHIER,2025,16419
BURNETTE,2026,16409
KEATING,2027,16392
PURVIS,2028,16381
ALEMAN,2029,16379
HUSTON,2030,16364
PIMENTEL,2031,16358
HAMLIN,2031,16358
GERBER,2033,16348
HOOKS,2034,16341
SCHWAB,2035,16332
HONEYCUTT,2036,16330
SCHULTE,2037,16327
ALONZO,2038,16326
ISAAC,2039,16312
CONROY,2040,16309
ADLER,2041,16305
EASTMAN,2042,16295
COTTRELL,2043,16288
OROURKE,2044,16263
HAWK,2045,16240
GOLDSMITH,2046,16238
RADER,2047,16212
CRANDALL,2047,16212
REYNOSO,2049,16208
SHOOK,2050,16202
ABERNATHY,2051,16194
BAER,2052,16165
OLIVAS,2053,16164
GRAYSON,2054,16158
BARTLEY,2055,16154
HENNING,2056,16153
PARR,2057,16120
DUFF,2058,16119
BRUNSON,2059,16118
BAUM,2060,16109
ENNIS,2061,16102
LAUGHLIN,2062,16097
FOOTE,2063,16093
VALADEZ,2064,16083
ADAMSON,2065,16080
BEGAY,2066,16076
STOVALL,2067,16073
LINCOLN,2068,16070
CHEUNG,2069,16067
MALLOY,2070,16056
RIDER,2071,16048
GIORDANO,2072,16036
JANSEN,2072,16036
LOPES,2074,16029
ARNETT,2075,16027
PENDLETON,2076,16026
GAGE,2077,16022
BARRAGAN,2078,16021
KEYES,2079,16020
NAVARRETE,2080,16010
AMADOR,2081,15997
HOFFMANN,2082,15970
SCHILLING,2083,15968
HAWTHORNE,2083,15968
PERDUE,2085,15958
SCHREIBER,2086,15945
AREVALO,2087,15942
NAYLOR,2088,15930
DELUCA,2089,15928
MARCUM,2090,15925
ALTMAN,2091,15916
MARK,2091,15916
CHADWICK,2093,15913
DOAN,2094,15902
EASLEY,2094,15902
LADD,2096,15898
WOODALL,2097,15877
BETANCOURT,2098,15876
SHIN,2099,15857
MAGUIRE,2100,15853
BELLAMY,2101,15850
QUINTANILLA,2102,15849
HAM,2103,15843
SORENSON,2104,15833
MATTSON,2105,15825
BRENNER,2106,15809
MEANS,2107,15808
FAUST,2108,15799
CALLOWAY,2109,15784
OJEDA,2110,15780
MCNALLY,2111,15768
DIETRICH,2112,15761
RANSOM,2113,15754
HARE,2114,15739
FELTON,2115,15734
WHITING,2116,15719
BURKHART,2117,15718
CLINTON,2118,15714
SCHWARZ,2119,15713
CLEARY,2120,15685
WETZEL,2121,15674
REAGAN,2122,15673
STJOHN,2123,15663
CHOW,2124,15650
HAUSER,2125,15648
DUPREE,2126,15647
BRANNON,2127,15640
LYLES,2128,15632
PRATHER,2129,15631
WILLOUGHBY,2130,15622
SEPULVEDA,2131,15611
NUGENT,2132,15599
PICKENS,2133,15597
MOSHER,2134,15595
JOINER,2134,15595
STONER,2136,15590
DOWLING,2137,15581
TRIMBLE,2138,15576
VALDES,2139,15567
CHEEK,2140,15566
SCRUGGS,2141,15562
COY,2142,15561
TILLEY,2143,15560
BARNEY,2144,15556
SAYLOR,2145,15547
NAGY,2146,15545
HORVATH,2147,15538
LAI,2148,15490
COREY,2149,15488
RUTH,2150,15481
SAUER,2151,15474
BARON,2152,15464
THAO,2153,15463
ROWELL,2154,15457
GRUBBS,2155,15453
SCHAEFFER,2156,15448
HILLMAN,2156,15448
SAMS,2158,15446
HOGUE,2159,15442
HUTSON,2160,15430
BUSBY,2161,15424
NICKERSON,2162,15409
BRUNER,2163,15404
PARHAM,2164,15387
RENDON,2165,15375
ANDERS,2165,15375
LOMBARDO,2167,15368
IVERSON,2168,15366
KINSEY,2169,15357
EARL,2170,15347
BORDEN,2171,15342
TITUS,2172,15321
JEAN,2172,15321
TELLEZ,2174,15320
BEAVERS,2175,15316
CORNETT,2176,15314
SOTELO,2177,15308
KELLOGG,2178,15302
SILVERMAN,2179,15299
BURNHAM,2179,15299
MCNAIR,2179,15299
JERNIGAN,2182,15298
ESCAMILLA,2183,15278
BARROW,2184,15277
COATS,2185,15265
LONDON,2185,15265
REDDING,2187,15264
RUFFIN,2188,15263
YI,2189,15254
BOUDREAUX,2190,15240
GOODSON,2191,15229
DOWELL,2192,15226
FENTON,2193,15220
MOCK,2194,15208
DOZIER,2195,15207
BYNUM,2196,15204
GALE,2197,15193
JOLLY,2198,15166
BECKMAN,2199,15164
GODDARD,2200,15157
CRAVEN,2201,15149
WHITMORE,2202,15135
LEARY,2203,15127
MCCLOUD,2204,15125
GAMBOA,2205,15117
KERNS,2206,15113
BRUNNER,2207,15105
NEGRON,2208,15090
HOUGH,2208,15090
CUTLER,2210,15087
LEDESMA,2211,15077
PYLE,2212,15066
MONAHAN,2213,15058
TABOR,2213,15058
BURK,2215,15048
LEONE,2216,15047
STAUFFER,2217,15045
HAYWARD,2218,15044
DRIVER,2219,15036
RUFF,2220,15035
TALBOT,2221,15027
SEALS,2222,15020
BOSTON,2223,15003
CARBAJAL,2224,14993
FAY,2225,14992
PURDY,2226,14987
MCGREGOR,2227,14969
SUN,2228,14962
ORELLANA,2229,14943
GENTILE,2230,14938
MAHAN,2231,14937
BROWER,2232,14930
PATINO,2233,14929
THURSTON,2234,14918
SHIPMAN,2235,14917
TORREZ,2236,14904
AARON,2236,14904
WEINER,2238,14903
CALL,2238,14903
WILBURN,2240,14899
OLIVA,2241,14892
HAIRSTON,2242,14891
COLEY,2243,14879
HUMMEL,2244,14878
ARREOLA,2245,14874
WATT,2246,14872
SHARMA,2247,14870
LENTZ,2248,14869
ARCE,2249,14855
POWER,2250,14846
LONGORIA,2251,14843
WAGONER,2252,14841
BURR,2253,14839
HSU,2254,14838
TINSLEY,2255,14834
BEEBE,2256,14813
WRAY,2257,14812
NUNN,2258,14792
PRIETO,2259,14786
GERMAN,2260,14769
ROWLEY,2261,14760
GRUBB,2262,14740
BRITO,2262,14740
ROYAL,2264,14739
VALENTIN,2265,14720
BARTHOLOMEW,2266,14696
SCHULER,2267,14695
ARANDA,2268,14683
FLINT,2268,14683
HEARN,2270,14680
VENEGAS,2271,14677
UNGER,2272,14668
MATTINGLY,2273,14661
BOLES,2274,14644
CASAS,2275,14635
BARGER,2275,14635
JULIAN,2277,14625
DOW,2278,14622
DOBBINS,2279,14615
VANN,2280,14602
CHESTER,2281,14595
STRANGE,2282,14582
LEMON,2283,14573
KAHN,2284,14570
MCKINNON,2285,14566
GANNON,2286,14565
WAGGONER,2287,14556
CONN,2288,14553
MEEK,2289,14549
CAVAZOS,2290,14543
SKELTON,2291,14542
LO,2292,14534
KUMAR,2293,14517
TOLEDO,2294,14514
LORENZ,2295,14501
VALLEJO,2296,14484
STARKEY,2297,14483
KITCHEN,2298,14478
REAVES,2299,14465
DEMARCO,2300,14463
FARRAR,2301,14451
STEARNS,2302,14444
MICHAUD,2303,14408
HIGGINBOTHAM,2304,14404
FERNANDES,2305,14385
ISAACS,2306,14379
MARION,2307,14364
GUILLORY,2308,14351
PRIEST,2309,14350
MEEHAN,2310,14348
OLIVEIRA,2311,14341
PALMA,2312,14339
OSWALD,2313,14332
LOOMIS,2314,14311
GALVEZ,2314,14311
LIND,2316,14302
MENA,2317,14299
STCLAIR,2318,14296
HINDS,2319,14291
REARDON,2320,14287
ALLEY,2321,14285
BARTH,2322,14283
CROOK,2323,14279
BLISS,2324,14273
NAGEL,2325,14270
BANUELOS,2326,14260
PARISH,2327,14250
HARMAN,2328,14237
DOUGLASS,2329,14236
KEARNS,2330,14234
NEWCOMB,2331,14230
MULLIGAN,2332,14229
COUGHLIN,2333,14226
WAY,2334,14222
FOURNIER,2335,14221
LAWLER,2336,14194
KAMINSKI,2337,14190
BARBOUR,2338,14188
SOUSA,2339,14183
STUMP,2340,14171
ALANIZ,2341,14169
IRELAND,2342,14168
RUDD,2343,14167
CARNES,2344,14158
LUNDY,2344,14158
GODINEZ,2346,14152
PULIDO,2347,14151
DENNISON,2348,14132
BURDICK,2349,14131
BAUMANN,2349,14131
DOVE,2351,14106
STODDARD,2352,14096
LIANG,2353,14095
DENT,2354,14082
ROARK,2355,14073
MCMAHAN,2356,14071
BOWSER,2356,14071
PARNELL,2358,14069
MAYBERRY,2359,14060
WAKEFIELD,2360,14058
ARNDT,2361,14052
OGLE,2362,14050
WORTHINGTON,2363,14038
DURBIN,2364,14034
ESCALANTE,2365,14032
PEDERSON,2366,14030
WELDON,2367,14025
VICK,2368,14009
KNOTT,2369,14008
RYDER,2370,14004
ZARATE,2371,14000
IRVING,2372,13997
CLEMENS,2373,13995
SHELLEY,2373,13995
SALTER,2375,13991
JACK,2376,13990
CLOUD,2377,13985
DASILVA,2378,13978
MUHAMMAD,2379,13972
SQUIRES,2380,13969
RAPP,2381,13951
DAWKINS,2382,13940
POLANCO,2383,13938
CHATMAN,2384,13935
MAIER,2385,13929
YAZZIE,2386,13915
GRUBER,2387,13903
STATON,2388,13898
BLACKMAN,2389,13897
MCDONNELL,2390,13892
DYKES,2391,13891
LAWS,2391,13891
WHITTEN,2393,13876
PFEIFFER,2394,13870
VIDAL,2395,13867
EARLY,2396,13855
KELSEY,2397,13849
BAUGHMAN,2398,13847
DIAS,2398,13847
STARNES,2400,13844
CRESPO,2401,13835
